,osmid,highway,lon,lat,geometry
0,65536002,turning_circle,-122.1367804,37.4071341,POINT (-122.1367804 37.4071341)
1,65536006,,-121.7790292,37.327533,POINT (-121.7790292 37.327533)
2,65536007,,-121.7783579,37.3252159,POINT (-121.7783579 37.3252159)
3,6908411927,,-121.7909908,37.2401168,POINT (-121.7909908 37.2401168)
4,6908411933,,-121.7867339,37.2417093,POINT (-121.7867339 37.2417093)
5,6908411936,,-121.7872686,37.2428454,POINT (-121.7872686 37.2428454)
6,6908411945,,-121.7860906,37.2412839,POINT (-121.7860906 37.2412839)
7,6908411946,,-121.7890208,37.2408084,POINT (-121.7890208 37.2408084)
8,1155924011,turning_circle,-121.9143715,37.2182357,POINT (-121.9143715 37.2182357)
9,6908411949,,-121.7877869,37.2423555,POINT (-121.7877869 37.2423555)
10,6908411950,stop,-121.7868864,37.2432604,POINT (-121.7868864 37.2432604)
11,568983599,,-121.9331242,37.4769075,POINT (-121.9331242 37.4769075)
12,65667119,,-121.9290956,37.2372427,POINT (-121.9290956 37.2372427)
13,65404981,,-121.9109661,37.4159554,POINT (-121.9109661 37.4159554)
14,65536054,,-121.8422327,37.2730033,POINT (-121.8422327 37.2730033)
15,65667125,turning_circle,-121.9357351,37.2762389,POINT (-121.9357351 37.2762389)
16,65536056,,-121.8429363,37.2714652,POINT (-121.8429363 37.2714652)
17,6908411962,,-121.7884207,37.24188,POINT (-121.7884207 37.24188)
18,6908411963,,-121.7873772,37.241231,POINT (-121.7873772 37.241231)
19,65667131,turning_circle,-121.936089,37.2746874,POINT (-121.936089 37.2746874)
20,6908411966,,-121.7880173,37.2421826,POINT (-121.7880173 37.2421826)
21,6908411967,,-121.7869726,37.2415318,POINT (-121.7869726 37.2415318)
22,65667136,traffic_signals,-121.8965836,37.333333,POINT (-121.8965836 37.333333)
23,1155924030,turning_circle,-121.9124051,37.2190591,POINT (-121.9124051 37.2190591)
24,65536066,,-121.8416361,37.2700776,POINT (-121.8416361 37.2700776)
25,1155924035,turning_circle,-121.9109056,37.2203934,POINT (-121.9109056 37.2203934)
26,65405002,motorway_junction,-122.1253366,37.4473203,POINT (-122.1253366 37.4473203)
27,65536079,turning_circle,-121.8431767,37.271554,POINT (-121.8431767 37.271554)
28,65405009,,-122.1189648,37.4448575,POINT (-122.1189648 37.4448575)
29,65536086,turning_circle,-122.0331107,37.2789958,POINT (-122.0331107 37.2789958)
30,65467632,,-121.7840733,37.3078267,POINT (-121.7840733 37.3078267)
31,1781792861,,-122.1969676,37.4245438,POINT (-122.1969676 37.4245438)
32,65467634,,-121.7829441,37.3075099,POINT (-121.7829441 37.3075099)
33,344850531,,-121.9027934,37.3239352,POINT (-121.9027934 37.3239352)
34,65405029,,-122.2001819,37.4771962,POINT (-122.2001819 37.4771962)
35,65405031,,-122.1999112,37.4776647,POINT (-122.1999112 37.4776647)
36,65405032,,-122.1987486,37.4795917,POINT (-122.1987486 37.4795917)
37,65405034,,-122.1977469,37.4813001,POINT (-122.1977469 37.4813001)
38,65405036,,-122.1965984,37.4831547,POINT (-122.1965984 37.4831547)
39,65405060,,-122.2036964,37.4715692,POINT (-122.2036964 37.4715692)
40,65405062,,-122.2021385,37.4740989,POINT (-122.2021385 37.4740989)
41,6242959496,,-122.1368248,37.4320408,POINT (-122.1368248 37.4320408)
42,65405068,,-122.2008673,37.4762616,POINT (-122.2008673 37.4762616)
43,65536142,,-121.9043251,37.2671235,POINT (-121.9043251 37.2671235)
44,65667216,,-121.7974483,37.3866625,POINT (-121.7974483 37.3866625)
45,65536144,,-121.905187,37.2668852,POINT (-121.905187 37.2668852)
46,65536152,,-121.9067026,37.2650879,POINT (-121.9067026 37.2650879)
47,65405085,,-121.9019254,37.372146,POINT (-121.9019254 37.372146)
48,65536159,,-121.998025,37.3993028,POINT (-121.998025 37.3993028)
49,65536161,turning_circle,-121.9980089,37.3989036,POINT (-121.9980089 37.3989036)
50,65667237,,-121.8501712,37.2435071,POINT (-121.8501712 37.2435071)
51,65536167,,-121.9642742,37.2224876,POINT (-121.9642742 37.2224876)
52,53084329,,-121.9215044,37.5104825,POINT (-121.9215044 37.5104825)
53,53084330,turning_circle,-121.9215951,37.5099345,POINT (-121.9215951 37.5099345)
54,65667242,,-121.9041148,37.3986578,POINT (-121.9041148 37.3986578)
55,65405104,,-121.8998066,37.3682184,POINT (-121.8998066 37.3682184)
56,65405107,,-121.8995056,37.3680467,POINT (-121.8995056 37.3680467)
57,65405138,,-121.924981,37.2973172,POINT (-121.924981 37.2973172)
58,65536212,,-121.8564559,37.3290875,POINT (-121.8564559 37.3290875)
59,65405141,,-121.9245357,37.2968733,POINT (-121.9245357 37.2968733)
60,65536216,,-121.8560991,37.3293215,POINT (-121.8560991 37.3293215)
61,3972268249,,-121.9127311,37.3984802,POINT (-121.9127311 37.3984802)
62,65667289,turning_circle,-122.0540503,37.3441578,POINT (-122.0540503 37.3441578)
63,3972268251,,-121.9133166,37.3984414,POINT (-121.9133166 37.3984414)
64,65405147,,-122.1415577,37.4227219,POINT (-122.1415577 37.4227219)
65,65405149,,-122.1427496,37.4220648,POINT (-122.1427496 37.4220648)
66,65536222,,-121.8544045,37.3303647,POINT (-121.8544045 37.3303647)
67,5025038559,,-122.1085187,37.4087563,POINT (-122.1085187 37.4087563)
68,65405154,,-121.8851034,37.2860012,POINT (-121.8851034 37.2860012)
69,65667317,turning_circle,-121.782432,37.2770886,POINT (-121.782432 37.2770886)
70,65667324,turning_circle,-122.040252,37.3032269,POINT (-122.040252 37.3032269)
71,65536256,,-121.8524489,37.3315186,POINT (-121.8524489 37.3315186)
72,65405190,,-122.1012538,37.4287242,POINT (-122.1012538 37.4287242)
73,65536262,,-121.7926435,37.2320439,POINT (-121.7926435 37.2320439)
74,65536263,,-121.7899742,37.2320166,POINT (-121.7899742 37.2320166)
75,65536266,,-121.7895536,37.2320371,POINT (-121.7895536 37.2320371)
76,65667339,,-121.7930076,37.3867324,POINT (-121.7930076 37.3867324)
77,65536270,,-121.7869701,37.2295496,POINT (-121.7869701 37.2295496)
78,65667343,,-121.7982938,37.3214895,POINT (-121.7982938 37.3214895)
79,65536278,turning_circle,-121.964055,37.2673238,POINT (-121.964055 37.2673238)
80,65667350,,-121.9245755,37.2353267,POINT (-121.9245755 37.2353267)
81,65667354,,-121.9225826,37.2334624,POINT (-121.9225826 37.2334624)
82,193200416,traffic_signals,-122.0595606,37.3972941,POINT (-122.0595606 37.3972941)
83,1781793062,,-122.2056234,37.4247052,POINT (-122.2056234 37.4247052)
84,65667375,,-122.025575,37.2732744,POINT (-122.025575 37.2732744)
85,313262407,,-121.8428278,37.3913659,POINT (-121.8428278 37.3913659)
86,65405256,,-122.054814,37.2677955,POINT (-122.054814 37.2677955)
87,257425776,,-122.1930397,37.4766501,POINT (-122.1930397 37.4766501)
88,53084532,,-122.0095226,37.5243467,POINT (-122.0095226 37.5243467)
89,53084537,,-122.0149029,37.5249213,POINT (-122.0149029 37.5249213)
90,53084539,,-122.0157503,37.5251164,POINT (-122.0157503 37.5251164)
91,7601914241,,-121.9212858,37.3392069,POINT (-121.9212858 37.3392069)
92,65405322,,-121.8326013,37.446067,POINT (-121.8326013 37.446067)
93,65667471,turning_circle,-121.9100957,37.3350017,POINT (-121.9100957 37.3350017)
94,65667479,,-121.8869592,37.2447374,POINT (-121.8869592 37.2447374)
95,314048924,turning_circle,-121.7954673,37.2875297,POINT (-121.7954673 37.2875297)
96,200016295,,-122.0880702,37.3868272,POINT (-122.0880702 37.3868272)
97,6289621419,,-122.1643831,37.4144296,POINT (-122.1643831 37.4144296)
98,6289621422,turning_circle,-122.1651568,37.4128493,POINT (-122.1651568 37.4128493)
99,65667504,,-121.8439259,37.2482962,POINT (-121.8439259 37.2482962)
100,65667507,,-121.8440813,37.2484759,POINT (-121.8440813 37.2484759)
101,65536436,,-121.943233,37.2529214,POINT (-121.943233 37.2529214)
102,65667514,turning_circle,-121.865859,37.2591264,POINT (-121.865859 37.2591264)
103,3634627020,,-121.9109095,37.344333,POINT (-121.9109095 37.344333)
104,65536465,motorway_junction,-121.912026,37.25044,POINT (-121.912026 37.25044)
105,65536474,,-121.9040945,37.2505302,POINT (-121.9040945 37.2505302)
106,6977880554,,-121.9707558,37.5053348,POINT (-121.9707558 37.5053348)
107,6977880555,,-121.9705226,37.5059486,POINT (-121.9705226 37.5059486)
108,286130667,traffic_signals,-121.9002435,37.332079,POINT (-121.9002435 37.332079)
109,286130668,,-121.9004384,37.3341131,POINT (-121.9004384 37.3341131)
110,65667575,,-122.0238237,37.3480915,POINT (-122.0238237 37.3480915)
111,65493766,,-122.0053711,37.3423426,POINT (-122.0053711 37.3423426)
112,314049026,turning_circle,-121.7945527,37.2871755,POINT (-121.7945527 37.2871755)
113,65667589,turning_circle,-122.0713435,37.3247174,POINT (-122.0713435 37.3247174)
114,65667599,turning_circle,-121.8819298,37.3983881,POINT (-121.8819298 37.3983881)
115,4913234449,,-122.1804123,37.4193017,POINT (-122.1804123 37.4193017)
116,65405468,,-121.8349451,37.4493116,POINT (-121.8349451 37.4493116)
117,65536544,,-121.8580392,37.358093,POINT (-121.8580392 37.358093)
118,1760559652,,-121.8726147,37.2932404,POINT (-121.8726147 37.2932404)
119,65405487,turning_circle,-122.134299,37.4806872,POINT (-122.134299 37.4806872)
120,65405489,,-122.1337617,37.4805188,POINT (-122.1337617 37.4805188)
121,65536563,turning_circle,-121.8568361,37.3582613,POINT (-121.8568361 37.3582613)
122,65536567,,-122.0656272,37.4023141,POINT (-122.0656272 37.4023141)
123,53084749,,-121.9271614,37.5106258,POINT (-121.9271614 37.5106258)
124,1299317327,,-121.8414303,37.3572905,POINT (-121.8414303 37.3572905)
125,53084758,,-121.9267841,37.5099549,POINT (-121.9267841 37.5099549)
126,65667670,,-121.9922532,37.3097019,POINT (-121.9922532 37.3097019)
127,5368971863,,-122.0298571,37.3520558,POINT (-122.0298571 37.3520558)
128,5368971864,,-122.0292681,37.3520716,POINT (-122.0292681 37.3520716)
129,65536627,,-121.7740908,37.2804887,POINT (-121.7740908 37.2804887)
130,65536629,turning_circle,-121.7753178,37.2810164,POINT (-121.7753178 37.2810164)
131,53084792,,-121.9412953,37.5337497,POINT (-121.9412953 37.5337497)
132,53084793,,-121.944263,37.5331609,POINT (-121.944263 37.5331609)
133,65667709,turning_circle,-121.7918914,37.3296699,POINT (-121.7918914 37.3296699)
134,65536638,priority,-122.1538024,37.4187732,POINT (-122.1538024 37.4187732)
135,2498888322,turning_circle,-122.0625675,37.3669417,POINT (-122.0625675 37.3669417)
136,258998915,motorway_junction,-121.8783388,37.3034168,POINT (-121.8783388 37.3034168)
137,1781793414,,-122.1969308,37.4251642,POINT (-122.1969308 37.4251642)
138,65667720,,-121.8121704,37.2899651,POINT (-121.8121704 37.2899651)
139,65667722,turning_circle,-121.8117631,37.2903562,POINT (-121.8117631 37.2903562)
140,4592108182,turning_circle,-121.8455845,37.3941441,POINT (-121.8455845 37.3941441)
141,1760559768,,-121.8727111,37.2949122,POINT (-121.8727111 37.2949122)
142,4175823538,,-121.9910333,37.2631912,POINT (-121.9910333 37.2631912)
143,1299317430,,-121.8400136,37.3486003,POINT (-121.8400136 37.3486003)
144,4175823560,,-121.9733674,37.265427,POINT (-121.9733674 37.265427)
145,65405649,,-121.8038933,37.2484312,POINT (-121.8038933 37.2484312)
146,65536722,stop,-121.849464,37.387341,POINT (-121.849464 37.387341)
147,65536726,turning_circle,-122.078704,37.3603249,POINT (-122.078704 37.3603249)
148,65405658,,-122.2020227,37.3784456,POINT (-122.2020227 37.3784456)
149,65405659,,-122.2047143,37.3793051,POINT (-122.2047143 37.3793051)
150,316015325,,-121.9026566,37.3925967,POINT (-121.9026566 37.3925967)
151,65405662,,-122.2066569,37.3790866,POINT (-122.2066569 37.3790866)
152,65405663,,-121.9964648,37.3231226,POINT (-121.9964648 37.3231226)
153,65536736,turning_circle,-121.9564019,37.3376363,POINT (-121.9564019 37.3376363)
154,65536737,,-121.9565509,37.3367551,POINT (-121.9565509 37.3367551)
155,65405665,,-122.2071269,37.3792385,POINT (-122.2071269 37.3792385)
156,258999024,motorway_junction,-121.8745834,37.2980811,POINT (-121.8745834 37.2980811)
157,316015347,,-121.9022103,37.3912056,POINT (-121.9022103 37.3912056)
158,316015362,,-121.9028368,37.3918329,POINT (-121.9028368 37.3918329)
159,65536772,,-122.086701,37.4032427,POINT (-122.086701 37.4032427)
160,65536773,,-122.089243,37.4040658,POINT (-122.089243 37.4040658)
161,316015374,turning_circle,-121.9025536,37.3919827,POINT (-121.9025536 37.3919827)
162,65536790,stop,-122.0072735,37.3415629,POINT (-122.0072735 37.3415629)
163,316015387,,-121.9034977,37.39081,POINT (-121.9034977 37.39081)
164,316015388,,-121.9010224,37.3911106,POINT (-121.9010224 37.3911106)
165,258999067,traffic_signals,-121.8725666,37.2951221,POINT (-121.8725666 37.2951221)
166,65536800,,-122.0072467,37.3407879,POINT (-122.0072467 37.3407879)
167,65536803,,-122.0072219,37.3400375,POINT (-122.0072219 37.3400375)
168,65536815,,-122.0071911,37.3392785,POINT (-122.0071911 37.3392785)
169,65536816,,-122.007169,37.3385401,POINT (-122.007169 37.3385401)
170,65536819,,-122.0071371,37.3377536,POINT (-122.0071371 37.3377536)
171,258474804,motorway_junction,-121.9076988,37.3966914,POINT (-121.9076988 37.3966914)
172,65667894,turning_circle,-121.9050143,37.2265173,POINT (-121.9050143 37.2265173)
173,65536834,turning_circle,-122.0327711,37.349156,POINT (-122.0327711 37.349156)
174,65536839,,-122.0083104,37.367481,POINT (-122.0083104 37.367481)
175,65536849,,-121.9299096,37.2805198,POINT (-121.9299096 37.2805198)
176,349307736,,-121.9753834,37.2181932,POINT (-121.9753834 37.2181932)
177,65536861,,-121.8950192,37.371082,POINT (-121.8950192 37.371082)
178,65536864,turning_circle,-121.894501,37.3696702,POINT (-121.894501 37.3696702)
179,4181853026,,-121.9976339,37.5153466,POINT (-121.9976339 37.5153466)
180,65536867,,-121.9748123,37.3485199,POINT (-121.9748123 37.3485199)
181,4181853029,,-121.9973757,37.5153942,POINT (-121.9973757 37.5153942)
182,4181853030,,-122.0076739,37.5197156,POINT (-122.0076739 37.5197156)
183,65667941,turning_circle,-121.766795,37.285767,POINT (-121.766795 37.285767)
184,65536872,,-121.9566436,37.2199184,POINT (-121.9566436 37.2199184)
185,4181853033,,-122.0075149,37.5197904,POINT (-122.0075149 37.5197904)
186,65536876,,-121.9568,37.2194079,POINT (-121.9568 37.2194079)
187,65536878,,-121.957069,37.219036,POINT (-121.957069 37.219036)
188,65536885,turning_circle,-121.8455561,37.2965223,POINT (-121.8455561 37.2965223)
189,1299317622,turning_circle,-121.8413072,37.3573607,POINT (-121.8413072 37.3573607)
190,1777468281,,-121.8610503,37.2726863,POINT (-121.8610503 37.2726863)
191,65536891,,-121.843035,37.2940037,POINT (-121.843035 37.2940037)
192,65536894,stop,-121.8400738,37.2911048,POINT (-121.8400738 37.2911048)
193,65405822,,-122.1784436,37.4563974,POINT (-122.1784436 37.4563974)
194,285868929,turning_circle,-121.8570022,37.2638629,POINT (-121.8570022 37.2638629)
195,373556099,,-121.9216238,37.317225,POINT (-121.9216238 37.317225)
196,65667975,,-121.7607874,37.3111995,POINT (-121.7607874 37.3111995)
197,65536905,,-121.8369691,37.2889026,POINT (-121.8369691 37.2889026)
198,315229069,motorway_junction,-121.9228336,37.3167447,POINT (-121.9228336 37.3167447)
199,258474896,motorway_junction,-121.9079867,37.398742,POINT (-121.9079867 37.398742)
200,65536913,,-121.9112598,37.2835312,POINT (-121.9112598 37.2835312)
201,65667986,,-121.9052654,37.2963096,POINT (-121.9052654 37.2963096)
202,432014235,turning_circle,-122.1328408,37.4058796,POINT (-122.1328408 37.4058796)
203,373556132,,-121.9297316,37.3172718,POINT (-121.9297316 37.3172718)
204,316015529,,-121.9771441,37.2191525,POINT (-121.9771441 37.2191525)
205,373556140,,-121.9307453,37.3174052,POINT (-121.9307453 37.3174052)
206,65668014,,-121.9462306,37.3074331,POINT (-121.9462306 37.3074331)
207,1299317685,,-121.8405043,37.35907,POINT (-121.8405043 37.35907)
208,311952312,motorway_junction,-121.8132619,37.299333,POINT (-121.8132619 37.299333)
209,152306633,traffic_signals,-122.0356388,37.3735382,POINT (-122.0356388 37.3735382)
210,152306651,traffic_signals,-122.0354194,37.373463,POINT (-122.0354194 37.373463)
211,65536996,,-121.9058291,37.2225547,POINT (-121.9058291 37.2225547)
212,65537001,,-121.9046517,37.2220012,POINT (-121.9046517 37.2220012)
213,65537003,,-121.9041466,37.221873,POINT (-121.9041466 37.221873)
214,1128924141,,-121.8636425,37.5000319,POINT (-121.8636425 37.5000319)
215,65405940,motorway_junction,-122.0671891,37.4077128,POINT (-122.0671891 37.4077128)
216,65668092,,-122.0574454,37.4121314,POINT (-122.0574454 37.4121314)
217,65537021,,-121.9234673,37.2542727,POINT (-121.9234673 37.2542727)
218,65537023,,-121.9240567,37.2540814,POINT (-121.9240567 37.2540814)
219,65537026,,-121.9250585,37.2538082,POINT (-121.9250585 37.2538082)
220,65537030,,-121.9268243,37.2536393,POINT (-121.9268243 37.2536393)
221,65537031,,-121.9279171,37.2536434,POINT (-121.9279171 37.2536434)
222,65537037,,-121.8745071,37.3921784,POINT (-121.8745071 37.3921784)
223,65537039,turning_circle,-121.8741723,37.392383,POINT (-121.8741723 37.392383)
224,65405974,,-121.9563028,37.3165949,POINT (-121.9563028 37.3165949)
225,5310645272,,-121.8766978,37.3190872,POINT (-121.8766978 37.3190872)
226,65405977,traffic_signals,-121.9500276,37.3172908,POINT (-121.9500276 37.3172908)
227,5310645274,traffic_signals,-121.877632,37.3200224,POINT (-121.877632 37.3200224)
228,65668124,,-121.9537803,37.2515169,POINT (-121.9537803 37.2515169)
229,3637642269,,-121.9317747,37.3070728,POINT (-121.9317747 37.3070728)
230,65668126,turning_circle,-121.9529833,37.251121,POINT (-121.9529833 37.251121)
231,65668129,,-121.8940121,37.2752167,POINT (-121.8940121 37.2752167)
232,5310645282,traffic_signals,-121.8772693,37.3202488,POINT (-121.8772693 37.3202488)
233,65668136,,-121.8924138,37.271696,POINT (-121.8924138 37.271696)
234,65537070,,-122.0027679,37.2850776,POINT (-122.0027679 37.2850776)
235,65537072,,-122.0041926,37.2854396,POINT (-122.0041926 37.2854396)
236,65668146,turning_circle,-121.763945,37.2253573,POINT (-121.763945 37.2253573)
237,65537078,,-122.0151966,37.4181926,POINT (-122.0151966 37.4181926)
238,1781793846,,-122.205275,37.425558,POINT (-122.205275 37.425558)
239,65668153,,-122.0402405,37.3846178,POINT (-122.0402405 37.3846178)
240,53085253,,-121.9517614,37.5237021,POINT (-121.9517614 37.5237021)
241,65668171,turning_circle,-122.0789408,37.3615305,POINT (-122.0789408 37.3615305)
242,65537102,,-122.1116422,37.384072,POINT (-122.1116422 37.384072)
243,311952464,motorway_junction,-121.8096505,37.2921139,POINT (-121.8096505 37.2921139)
244,65668176,turning_circle,-121.8909303,37.2390088,POINT (-121.8909303 37.2390088)
245,686294101,,-122.0531974,37.4109138,POINT (-122.0531974 37.4109138)
246,65668182,,-122.0330806,37.2644289,POINT (-122.0330806 37.2644289)
247,6109922391,,-121.9470353,37.5022734,POINT (-121.9470353 37.5022734)
248,65668184,turning_circle,-122.0330769,37.262674,POINT (-122.0330769 37.262674)
249,6109922393,,-121.9464284,37.5002042,POINT (-121.9464284 37.5002042)
250,3974497372,,-121.9624686,37.5087253,POINT (-121.9624686 37.5087253)
251,315229277,,-121.9146837,37.3155222,POINT (-121.9146837 37.3155222)
252,6109922398,,-121.9480045,37.5013339,POINT (-121.9480045 37.5013339)
253,6109922399,,-121.9470697,37.5014651,POINT (-121.9470697 37.5014651)
254,6109922400,,-121.948044,37.5017885,POINT (-121.948044 37.5017885)
255,6109922401,,-121.9472923,37.5019173,POINT (-121.9472923 37.5019173)
256,65668199,turning_circle,-122.0025786,37.2710458,POINT (-122.0025786 37.2710458)
257,257164398,turning_circle,-122.1233366,37.4350392,POINT (-122.1233366 37.4350392)
258,1781793909,,-122.2009241,37.4255964,POINT (-122.2009241 37.4255964)
259,53085307,turning_circle,-121.9744251,37.5141497,POINT (-121.9744251 37.5141497)
260,65406076,traffic_signals,-121.8609069,37.3503465,POINT (-121.8609069 37.3503465)
261,65406091,traffic_signals,-121.8608091,37.3502277,POINT (-121.8608091 37.3502277)
262,65668237,turning_circle,-121.9085872,37.4440966,POINT (-121.9085872 37.4440966)
263,7103579277,,-121.8085331,37.3198953,POINT (-121.8085331 37.3198953)
264,65406095,motorway_junction,-121.914574,37.3131913,POINT (-121.914574 37.3131913)
265,65406096,,-121.9150236,37.3127807,POINT (-121.9150236 37.3127807)
266,461898894,,-121.764299,37.3150613,POINT (-121.764299 37.3150613)
267,65668245,,-122.0478259,37.3793511,POINT (-122.0478259 37.3793511)
268,65668250,,-122.1373299,37.4353889,POINT (-122.1373299 37.4353889)
269,65668253,,-122.1350678,37.4339719,POINT (-122.1350678 37.4339719)
270,65406113,,-122.0439892,37.2455421,POINT (-122.0439892 37.2455421)
271,65668258,,-122.1346901,37.4337274,POINT (-122.1346901 37.4337274)
272,1781793971,,-122.2076211,37.4257034,POINT (-122.2076211 37.4257034)
273,65668287,turning_circle,-121.8251862,37.2570394,POINT (-121.8251862 37.2570394)
274,311952579,,-121.8102764,37.2941013,POINT (-121.8102764 37.2941013)
275,65668296,,-121.9998999,37.3486929,POINT (-121.9998999 37.3486929)
276,257164496,turning_circle,-122.1227325,37.4355703,POINT (-122.1227325 37.4355703)
277,2150761691,,-121.9366911,37.357365,POINT (-121.9366911 37.357365)
278,1262879963,,-122.1622685,37.453178,POINT (-122.1622685 37.453178)
279,421266657,traffic_signals,-121.9916937,37.4032636,POINT (-121.9916937 37.4032636)
280,421266658,,-121.9916513,37.4029455,POINT (-121.9916513 37.4029455)
281,421266659,,-121.9915645,37.4016964,POINT (-121.9915645 37.4016964)
282,421266660,,-121.9911,37.4029826,POINT (-121.9911 37.4029826)
283,421266661,,-121.9905522,37.4030721,POINT (-121.9905522 37.4030721)
284,421266662,,-121.9900061,37.403105,POINT (-121.9900061 37.403105)
285,2150761698,,-121.9371051,37.3576646,POINT (-121.9371051 37.3576646)
286,421266664,,-121.9886189,37.4030495,POINT (-121.9886189 37.4030495)
287,421266665,,-121.9882506,37.4029294,POINT (-121.9882506 37.4029294)
288,4664722666,,-121.9809851,37.3631384,POINT (-121.9809851 37.3631384)
289,421266667,,-121.9875753,37.4023471,POINT (-121.9875753 37.4023471)
290,421266669,,-121.987366,37.4017609,POINT (-121.987366 37.4017609)
291,421266671,,-121.9876231,37.4009368,POINT (-121.9876231 37.4009368)
292,65668337,,-121.8279566,37.3029059,POINT (-121.8279566 37.3029059)
293,421266673,,-121.9881367,37.4005168,POINT (-121.9881367 37.4005168)
294,421266676,,-121.9897947,37.4002053,POINT (-121.9897947 37.4002053)
295,421266677,,-121.9903427,37.4001822,POINT (-121.9903427 37.4001822)
296,421266678,,-121.9908853,37.4001488,POINT (-121.9908853 37.4001488)
297,421266679,,-121.9914381,37.4001264,POINT (-121.9914381 37.4001264)
298,421266680,,-121.9919842,37.40009,POINT (-121.9919842 37.40009)
299,65668343,,-121.8185965,37.2922475,POINT (-121.8185965 37.2922475)
300,3646555383,,-121.9237561,37.3244352,POINT (-121.9237561 37.3244352)
301,3646555387,,-121.9216843,37.3235188,POINT (-121.9216843 37.3235188)
302,65668344,,-121.8184581,37.2914763,POINT (-121.8184581 37.2914763)
303,3646555384,,-121.9223651,37.3244349,POINT (-121.9223651 37.3244349)
304,3646555385,,-121.9212444,37.3244255,POINT (-121.9212444 37.3244255)
305,421266681,,-121.9925339,37.4000605,POINT (-121.9925339 37.4000605)
306,257164539,,-122.1115879,37.4324156,POINT (-122.1115879 37.4324156)
307,421266690,,-121.9949582,37.4022254,POINT (-121.9949582 37.4022254)
308,421266691,,-121.9947895,37.402359,POINT (-121.9947895 37.402359)
309,421266693,,-121.9942094,37.4028067,POINT (-121.9942094 37.4028067)
310,421266695,,-121.9927409,37.4029221,POINT (-121.9927409 37.4029221)
311,421266696,,-121.9921744,37.4029221,POINT (-121.9921744 37.4029221)
312,421266698,,-121.9910076,37.4017245,POINT (-121.9910076 37.4017245)
313,421266700,,-121.9904677,37.4017674,POINT (-121.9904677 37.4017674)
314,421266702,,-121.989912,37.4018831,POINT (-121.989912 37.4018831)
315,65668368,turning_circle,-122.0032878,37.2955486,POINT (-122.0032878 37.2955486)
316,421266708,,-121.9885376,37.4017134,POINT (-121.9885376 37.4017134)
317,65406231,,-121.8107193,37.2825203,POINT (-121.8107193 37.2825203)
318,65406234,,-121.8111283,37.2825931,POINT (-121.8111283 37.2825931)
319,4600497434,,-122.0021394,37.2665452,POINT (-122.0021394 37.2665452)
320,4600497436,,-122.0021175,37.2675147,POINT (-122.0021175 37.2675147)
321,421266719,,-121.9898861,37.4014065,POINT (-121.9898861 37.4014065)
322,421266725,,-121.9904333,37.4014762,POINT (-121.9904333 37.4014762)
323,421266727,,-121.9909884,37.4014674,POINT (-121.9909884 37.4014674)
324,1318323495,,-122.1454078,37.4016346,POINT (-122.1454078 37.4016346)
325,421266730,,-121.991555,37.401435,POINT (-121.991555 37.401435)
326,1892812077,,-122.1429465,37.4268532,POINT (-122.1429465 37.4268532)
327,65668401,,-121.9367153,37.4000935,POINT (-121.9367153 37.4000935)
328,421266737,,-121.992097,37.4013728,POINT (-121.992097 37.4013728)
329,421266738,,-121.9926121,37.4012312,POINT (-121.9926121 37.4012312)
330,65537331,,-121.7690679,37.3437128,POINT (-121.7690679 37.3437128)
331,421266742,,-121.9939854,37.4017153,POINT (-121.9939854 37.4017153)
332,421266745,,-121.9927409,37.4018312,POINT (-121.9927409 37.4018312)
333,421266746,,-121.9921057,37.4017153,POINT (-121.9921057 37.4017153)
334,421266747,,-121.9899721,37.4026261,POINT (-121.9899721 37.4026261)
335,421266748,,-121.9879407,37.4017376,POINT (-121.9879407 37.4017376)
336,65668413,,-121.9346615,37.4004375,POINT (-121.9346615 37.4004375)
337,421266749,,-121.9898204,37.400693,POINT (-121.9898204 37.400693)
338,421266750,,-121.9925561,37.4005287,POINT (-121.9925561 37.4005287)
339,65537343,,-121.7664287,37.3396057,POINT (-121.7664287 37.3396057)
340,314836289,turning_circle,-122.0052913,37.2857196,POINT (-122.0052913 37.2857196)
341,315229507,,-121.9150221,37.3147858,POINT (-121.9150221 37.3147858)
342,421266758,,-121.9944631,37.4019915,POINT (-121.9944631 37.4019915)
343,678823240,turning_circle,-122.0323426,37.4013004,POINT (-122.0323426 37.4013004)
344,678823242,,-122.0269635,37.4071544,POINT (-122.0269635 37.4071544)
345,421266763,,-121.9927409,37.4024585,POINT (-121.9927409 37.4024585)
346,65537359,,-122.0208236,37.3391598,POINT (-122.0208236 37.3391598)
347,65537362,turning_circle,-121.7979595,37.2391294,POINT (-121.7979595 37.2391294)
348,65537364,,-121.7974121,37.2391251,POINT (-121.7974121 37.2391251)
349,1892812117,,-122.143922,37.4273647,POINT (-122.143922 37.4273647)
350,65668439,,-122.0305582,37.2493166,POINT (-122.0305582 37.2493166)
351,1892812120,priority,-122.1410627,37.4258564,POINT (-122.1410627 37.4258564)
352,65537370,,-122.0216537,37.3046475,POINT (-122.0216537 37.3046475)
353,65537372,turning_circle,-122.0216269,37.304272,POINT (-122.0216269 37.304272)
354,1892812125,,-122.1420566,37.4263779,POINT (-122.1420566 37.4263779)
355,65668452,turning_circle,-122.0938471,37.4156194,POINT (-122.0938471 37.4156194)
356,5053482342,,-121.898118,37.2556097,POINT (-121.898118 37.2556097)
357,5053482343,,-121.8980147,37.255496,POINT (-121.8980147 37.255496)
